id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
97,0.9342313,0.3932111,1.0000000,0.6313828,0.8757171,0.2291311,0.5525852,0.5205042,0.5344405
98,0.9827860,0.5697326,1.0000000,0.9296257,0.7946705,0.2542951,0.6855683,0.4975936,0.3525532
99,0.9933841,0.5774904,1.0000000,0.7736708,0.9019624,0.5903762,0.8304319,0.2378929,0.3557219
100,0.9893977,0.5770346,0.9687500,0.8794101,0.6167995,0.5132497,0.7255523,0.5515388,0.7025486
101,1.0000000,0.6887132,1.0000000,0.6383488,0.8803238,0.4371944,0.5717028,0.4117165,0.4310815
102,1.0000000,0.7498306,1.0000000,0.6159947,0.7788266,0.4235309,0.6388755,0.8551860,0.4137299
103,1.0000000,0.4836373,1.0000000,0.7130812,0.6793561,0.6049488,0.6073128,0.4440518,0.3671299
104,0.9906172,0.5165147,1.0000000,0.9143190,0.7390968,0.5969237,0.8929125,0.7092388,0.4321404
105,1.0000000,0.3475981,1.0000000,0.5882778,0.6045349,0.5089873,0.9623439,0.6552092,0.2291416
106,0.9934124,0.4161912,1.0000000,0.5114952,0.7570527,0.4972157,0.5924916,0.5732336,0.3650022
107,1.0000000,0.6373983,1.0000000,0.9392318,0.7959753,0.5276055,0.8964470,0.7298165,0.2176468
108,0.8992935,0.2973165,0.9687500,0.7689132,0.8262327,0.5150572,0.6942713,0.7215115,0.3913132
109,0.9620203,0.5601330,1.0000000,0.8428890,0.6531321,0.3732228,0.6999153,0.4131083,0.5336378
110,0.9932661,0.3978371,1.0000000,0.5821456,0.7695372,0.6119497,0.7878145,0.4493455,0.3625977
111,0.9808276,1.0000000,1.0000000,0.8405782,0.7100915,0.7465324,0.4527812,0.4463697,0.4555043
112,0.8480187,0.2692263,0.9687500,0.8935022,0.6440954,0.4556193,0.6371484,0.8189005,0.1524364
113,0.9231766,0.6256032,1.0000000,0.9767073,0.6342210,0.6362537,0.8363586,0.6353972,0.7043222
114,0.7764739,0.5582762,1.0000000,0.5868259,0.8043480,0.5230615,0.7851455,0.6779040,0.4389097
115,0.9773580,0.4916002,0.9687500,0.7162591,0.6523850,0.5367682,0.6674022,0.4573810,0.4714849
116,1.0000000,0.7939439,1.0000000,0.4425299,0.7057471,0.3616678,0.5936377,0.5249045,0.6953676
117,0.9896986,0.4907197,0.9687500,0.3994039,0.7391271,0.4800321,0.5943609,0.4814589,0.2339012
118,0.9860753,0.3586794,0.9687500,0.9418407,0.6500524,0.5255493,0.8262334,0.6579967,0.1983592
119,0.9559313,1.0000000,1.0000000,0.7220561,0.5837533,0.3850184,0.6682150,0.4555419,0.3049862
120,1.0000000,0.4102616,1.0000000,0.8090036,0.5620941,0.6273901,0.5459689,0.5616685,0.4577728
121,1.0000000,1.0000000,0.9687500,0.7814883,0.6889226,0.4313961,0.7261825,0.4581558,0.3690589
